Product,Brand,Price,SaleDate,Quantity,Region,RAM,ROM,Year,Month,Day,Revenue,Prev_Quantity,Growth_Rate_%,Trend
Mobile Phone,HP,147502.0,2024-05-02,5,South,4GB,256GB,2024,5,2,737510.0,4,25.0,Forte Hausse
Mobile Phone,HP,29656.0,2024-05-02,4,Central,16GB,256GB,2024,5,2,118624.0,5,-20.0,Baisse
Mobile Phone,HP,64658.0,2024-05-02,4,West,8GB,128GB,2024,5,2,258632.0,4,0.0,Stable
Mobile Phone,HP,65527.0,2024-05-03,10,North,12GB,512GB,2024,5,3,655270.0,4,150.0,Forte Hausse
Mobile Phone,HP,7851.0,2024-05-03,2,West,4GB,256GB,2024,5,3,15702.0,10,-80.0,Baisse
Laptop,HP,144996.0,2024-05-03,1,North,8GB,64GB,2024,5,3,144996.0,2,-50.0,Baisse
Mobile Phone,HP,81226.0,2024-05-04,3,North,32GB,128GB,2024,5,4,243678.0,1,200.0,Forte Hausse
Mobile Phone,HP,74068.0,2024-05-05,4,East,16GB,512GB,2024,5,5,296272.0,3,33.33,Forte Hausse
Laptop,HP,125971.0,2024-05-05,7,East,8GB,512GB,2024,5,5,881797.0,4,75.0,Forte Hausse
Mobile Phone,HP,61232.0,2024-05-08,9,Central,32GB,512GB,2024,5,8,551088.0,7,28.57,Forte Hausse
Laptop,HP,107757.0,2024-05-09,10,South,8GB,512GB,2024,5,9,1077570.0,9,11.11,Forte Hausse
Mobile Phone,HP,169233.0,2024-05-09,3,North,12GB,1TB,2024,5,9,507699.0,10,-70.0,Baisse
Laptop,HP,166412.0,2024-05-09,4,East,12GB,256GB,2024,5,9,665648.0,3,33.33,Forte Hausse
Laptop,HP,122355.0,2024-05-10,7,West,6GB,256GB,2024,5,10,856485.0,4,75.0,Forte Hausse
Mobile Phone,HP,8530.0,2024-05-10,6,East,32GB,256GB,2024,5,10,51180.0,7,-14.29,Baisse
Mobile Phone,HP,131766.0,2024-05-11,3,South,12GB,128GB,2024,5,11,395298.0,6,-50.0,Baisse
Laptop,HP,42540.0,2024-05-13,5,North,6GB,512GB,2024,5,13,212700.0,3,66.67,Forte Hausse
Mobile Phone,HP,48773.0,2024-05-15,9,Central,12GB,64GB,2024,5,15,438957.0,5,80.0,Forte Hausse
Laptop,HP,12388.0,2024-05-17,2,South,6GB,64GB,2024,5,17,24776.0,9,-77.78,Baisse
Laptop,HP,119067.0,2024-05-18,4,South,32GB,512GB,2024,5,18,476268.0,2,100.0,Forte Hausse
Laptop,HP,34623.0,2024-05-19,3,Central,8GB,128GB,2024,5,19,103869.0,4,-25.0,Baisse
Laptop,HP,29746.0,2024-05-19,1,North,6GB,256GB,2024,5,19,29746.0,3,-66.67,Baisse
Mobile Phone,HP,182566.0,2024-05-20,1,West,32GB,1TB,2024,5,20,182566.0,1,0.0,Stable
Mobile Phone,HP,71471.0,2024-05-21,5,South,32GB,512GB,2024,5,21,357355.0,1,400.0,Forte Hausse
Mobile Phone,HP,131937.0,2024-05-21,5,Central,6GB,64GB,2024,5,21,659685.0,5,0.0,Stable
Mobile Phone,HP,98340.0,2024-05-25,9,Central,16GB,256GB,2024,5,25,885060.0,5,80.0,Forte Hausse
Mobile Phone,HP,25615.0,2024-05-26,2,North,32GB,512GB,2024,5,26,51230.0,9,-77.78,Baisse
Mobile Phone,HP,12893.0,2024-05-26,3,North,12GB,512GB,2024,5,26,38679.0,2,50.0,Forte Hausse
Laptop,HP,79969.0,2024-05-26,9,Central,32GB,128GB,2024,5,26,719721.0,3,200.0,Forte Hausse
Mobile Phone,HP,12528.0,2024-05-28,6,East,32GB,256GB,2024,5,28,75168.0,9,-33.33,Baisse
Laptop,HP,91575.0,2024-05-29,2,South,16GB,128GB,2024,5,29,183150.0,6,-66.67,Baisse
Mobile Phone,HP,89287.0,2024-05-30,3,East,32GB,64GB,2024,5,30,267861.0,2,50.0,Forte Hausse
Mobile Phone,HP,197364.0,2024-05-31,2,Central,16GB,256GB,2024,5,31,394728.0,3,-33.33,Baisse
Mobile Phone,HP,40043.0,2024-06-01,8,South,6GB,1TB,2024,6,1,320344.0,2,300.0,Forte Hausse
Mobile Phone,HP,5593.0,2024-06-01,2,South,12GB,1TB,2024,6,1,11186.0,8,-75.0,Baisse
Laptop,HP,113843.0,2024-06-02,10,East,6GB,64GB,2024,6,2,1138430.0,2,400.0,Forte Hausse
Laptop,HP,149556.0,2024-06-02,6,East,8GB,64GB,2024,6,2,897336.0,10,-40.0,Baisse
Laptop,HP,55571.0,2024-06-02,6,West,16GB,128GB,2024,6,2,333426.0,6,0.0,Stable
Mobile Phone,HP,193535.0,2024-06-03,6,South,4GB,64GB,2024,6,3,1161210.0,6,0.0,Stable
Mobile Phone,HP,51785.0,2024-06-03,8,North,4GB,64GB,2024,6,3,414280.0,6,33.33,Forte Hausse
Laptop,HP,81134.0,2024-06-03,6,Central,12GB,1TB,2024,6,3,486804.0,8,-25.0,Baisse
Mobile Phone,HP,77793.0,2024-06-03,1,South,8GB,512GB,2024,6,3,77793.0,6,-83.33,Baisse
Mobile Phone,HP,8357.0,2024-06-05,10,North,32GB,256GB,2024,6,5,83570.0,1,900.0,Forte Hausse
Mobile Phone,HP,173186.0,2024-06-05,2,South,4GB,512GB,2024,6,5,346372.0,10,-80.0,Baisse
Mobile Phone,HP,81013.0,2024-06-06,9,West,32GB,1TB,2024,6,6,729117.0,2,350.0,Forte Hausse
Laptop,HP,24091.0,2024-06-08,6,North,8GB,512GB,2024,6,8,144546.0,9,-33.33,Baisse
Laptop,HP,53523.0,2024-06-09,2,East,32GB,64GB,2024,6,9,107046.0,6,-66.67,Baisse
Laptop,HP,78342.0,2024-06-09,9,South,32GB,512GB,2024,6,9,705078.0,2,350.0,Forte Hausse
Laptop,HP,145663.0,2024-06-10,10,East,4GB,64GB,2024,6,10,1456630.0,9,11.11,Forte Hausse
Laptop,HP,77521.0,2024-06-10,6,Central,16GB,64GB,2024,6,10,465126.0,10,-40.0,Baisse
Mobile Phone,HP,197678.0,2024-06-10,2,West,12GB,1TB,2024,6,10,395356.0,6,-66.67,Baisse
Mobile Phone,HP,137702.0,2024-06-11,8,North,6GB,64GB,2024,6,11,1101616.0,2,300.0,Forte Hausse
Laptop,HP,40238.0,2024-06-11,10,South,4GB,128GB,2024,6,11,402380.0,8,25.0,Forte Hausse
Mobile Phone,HP,165280.0,2024-06-11,3,Central,8GB,512GB,2024,6,11,495840.0,10,-70.0,Baisse
Laptop,HP,158515.0,2024-06-12,1,West,32GB,1TB,2024,6,12,158515.0,3,-66.67,Baisse
Mobile Phone,HP,97662.0,2024-06-14,3,South,32GB,512GB,2024,6,14,292986.0,1,200.0,Forte Hausse
Laptop,HP,38812.0,2024-06-14,5,East,4GB,128GB,2024,6,14,194060.0,3,66.67,Forte Hausse
Laptop,HP,5445.0,2024-06-15,9,West,6GB,256GB,2024,6,15,49005.0,5,80.0,Forte Hausse
Laptop,HP,134556.0,2024-06-15,4,East,32GB,512GB,2024,6,15,538224.0,9,-55.56,Baisse
Mobile Phone,HP,74138.0,2024-06-16,3,Central,32GB,1TB,2024,6,16,222414.0,4,-25.0,Baisse
Laptop,HP,45385.0,2024-06-16,10,Central,4GB,128GB,2024,6,16,453850.0,3,233.33,Forte Hausse
Laptop,HP,121070.0,2024-06-17,10,East,12GB,128GB,2024,6,17,1210700.0,10,0.0,Stable
Mobile Phone,HP,128136.0,2024-06-17,5,Central,16GB,64GB,2024,6,17,640680.0,10,-50.0,Baisse
Laptop,HP,189308.0,2024-06-18,5,East,16GB,1TB,2024,6,18,946540.0,5,0.0,Stable
Mobile Phone,HP,59015.0,2024-06-18,3,Central,32GB,1TB,2024,6,18,177045.0,5,-40.0,Baisse
Mobile Phone,HP,171464.0,2024-06-18,2,South,8GB,512GB,2024,6,18,342928.0,3,-33.33,Baisse
Laptop,HP,111144.0,2024-06-19,6,South,6GB,128GB,2024,6,19,666864.0,2,200.0,Forte Hausse
Mobile Phone,HP,90419.0,2024-06-19,3,Central,32GB,128GB,2024,6,19,271257.0,6,-50.0,Baisse
Mobile Phone,HP,166872.0,2024-06-19,8,North,4GB,64GB,2024,6,19,1334976.0,3,166.67,Forte Hausse
Mobile Phone,HP,190862.0,2024-06-19,1,East,6GB,512GB,2024,6,19,190862.0,8,-87.5,Baisse
Mobile Phone,HP,102106.0,2024-06-21,1,South,32GB,1TB,2024,6,21,102106.0,1,0.0,Stable
Mobile Phone,HP,24132.0,2024-06-21,7,South,12GB,128GB,2024,6,21,168924.0,1,600.0,Forte Hausse
Mobile Phone,HP,80553.0,2024-06-21,1,North,32GB,256GB,2024,6,21,80553.0,7,-85.71,Baisse
Mobile Phone,HP,33019.0,2024-06-21,5,North,32GB,512GB,2024,6,21,165095.0,1,400.0,Forte Hausse
Laptop,HP,127086.0,2024-06-21,2,West,12GB,128GB,2024,6,21,254172.0,5,-60.0,Baisse
Laptop,HP,132958.0,2024-06-23,6,North,4GB,1TB,2024,6,23,797748.0,2,200.0,Forte Hausse
Mobile Phone,HP,125818.0,2024-06-23,8,West,6GB,1TB,2024,6,23,1006544.0,6,33.33,Forte Hausse
Mobile Phone,HP,83576.0,2024-06-24,5,East,16GB,512GB,2024,6,24,417880.0,8,-37.5,Baisse
Mobile Phone,HP,24904.0,2024-06-24,5,West,4GB,64GB,2024,6,24,124520.0,5,0.0,Stable
Mobile Phone,HP,79322.0,2024-06-26,7,North,12GB,64GB,2024,6,26,555254.0,5,40.0,Forte Hausse
Mobile Phone,HP,116483.0,2024-06-26,6,North,12GB,512GB,2024,6,26,698898.0,7,-14.29,Baisse
Laptop,HP,22373.0,2024-06-26,8,South,8GB,1TB,2024,6,26,178984.0,6,33.33,Forte Hausse
Mobile Phone,HP,129894.0,2024-06-28,1,South,16GB,128GB,2024,6,28,129894.0,8,-87.5,Baisse
Mobile Phone,HP,69589.0,2024-06-29,4,East,32GB,128GB,2024,6,29,278356.0,1,300.0,Forte Hausse
Laptop,HP,102176.0,2024-06-30,4,East,6GB,256GB,2024,6,30,408704.0,4,0.0,Stable
Laptop,HP,103562.0,2024-06-30,4,East,12GB,128GB,2024,6,30,414248.0,4,0.0,Stable
Mobile Phone,HP,161999.0,2024-07-01,4,South,32GB,256GB,2024,7,1,647996.0,4,0.0,Stable
Mobile Phone,HP,29518.0,2024-07-01,1,West,8GB,256GB,2024,7,1,29518.0,4,-75.0,Baisse
Laptop,HP,94214.0,2024-07-02,10,North,32GB,64GB,2024,7,2,942140.0,1,900.0,Forte Hausse
Laptop,HP,18766.0,2024-07-02,7,North,16GB,256GB,2024,7,2,131362.0,10,-30.0,Baisse
Laptop,HP,186369.0,2024-07-03,8,North,4GB,64GB,2024,7,3,1490952.0,7,14.29,Forte Hausse
Mobile Phone,HP,28194.0,2024-07-04,7,Central,4GB,64GB,2024,7,4,197358.0,8,-12.5,Baisse
Mobile Phone,HP,147821.0,2024-07-04,2,North,12GB,256GB,2024,7,4,295642.0,7,-71.43,Baisse
Laptop,HP,190375.0,2024-07-05,7,East,16GB,512GB,2024,7,5,1332625.0,2,250.0,Forte Hausse
Mobile Phone,HP,113784.0,2024-07-05,9,East,4GB,512GB,2024,7,5,1024056.0,7,28.57,Forte Hausse
Mobile Phone,HP,58124.0,2024-07-05,2,East,6GB,1TB,2024,7,5,116248.0,9,-77.78,Baisse
Laptop,HP,91345.0,2024-07-06,3,East,8GB,128GB,2024,7,6,274035.0,2,50.0,Forte Hausse
Laptop,HP,104061.0,2024-07-06,2,Central,16GB,64GB,2024,7,6,208122.0,3,-33.33,Baisse
Mobile Phone,HP,132143.0,2024-07-06,5,South,32GB,128GB,2024,7,6,660715.0,2,150.0,Forte Hausse
Laptop,HP,51178.0,2024-07-06,8,West,8GB,64GB,2024,7,6,409424.0,5,60.0,Forte Hausse
Mobile Phone,HP,127175.0,2024-07-07,7,Central,8GB,64GB,2024,7,7,890225.0,8,-12.5,Baisse
Laptop,HP,116741.0,2024-07-07,6,Central,12GB,256GB,2024,7,7,700446.0,7,-14.29,Baisse
Laptop,HP,89991.0,2024-07-07,9,South,6GB,256GB,2024,7,7,809919.0,6,50.0,Forte Hausse
Mobile Phone,HP,102729.0,2024-07-08,7,South,12GB,256GB,2024,7,8,719103.0,9,-22.22,Baisse
Mobile Phone,HP,74488.0,2024-07-08,4,East,4GB,512GB,2024,7,8,297952.0,7,-42.86,Baisse
Mobile Phone,HP,146012.0,2024-07-10,5,West,16GB,1TB,2024,7,10,730060.0,4,25.0,Forte Hausse
Mobile Phone,HP,130649.0,2024-07-11,1,Central,6GB,64GB,2024,7,11,130649.0,5,-80.0,Baisse
Laptop,HP,64521.0,2024-07-11,6,Central,12GB,64GB,2024,7,11,387126.0,1,500.0,Forte Hausse
Laptop,HP,57198.0,2024-07-12,1,Central,32GB,64GB,2024,7,12,57198.0,6,-83.33,Baisse
Laptop,HP,51917.0,2024-07-12,3,East,4GB,64GB,2024,7,12,155751.0,1,200.0,Forte Hausse
Laptop,HP,191794.0,2024-07-12,1,South,8GB,1TB,2024,7,12,191794.0,3,-66.67,Baisse
Laptop,HP,177211.0,2024-07-12,8,East,6GB,512GB,2024,7,12,1417688.0,1,700.0,Forte Hausse
Mobile Phone,HP,13500.0,2024-07-13,2,West,12GB,64GB,2024,7,13,27000.0,8,-75.0,Baisse
Laptop,HP,19494.0,2024-07-13,2,North,6GB,128GB,2024,7,13,38988.0,2,0.0,Stable
Laptop,HP,146582.0,2024-07-13,4,North,12GB,512GB,2024,7,13,586328.0,2,100.0,Forte Hausse
Mobile Phone,HP,197970.0,2024-07-13,3,North,8GB,256GB,2024,7,13,593910.0,4,-25.0,Baisse
Mobile Phone,HP,21829.0,2024-07-14,10,North,12GB,128GB,2024,7,14,218290.0,3,233.33,Forte Hausse
Laptop,HP,169142.0,2024-07-17,10,North,8GB,128GB,2024,7,17,1691420.0,10,0.0,Stable
Laptop,HP,72290.0,2024-07-18,7,North,16GB,128GB,2024,7,18,506030.0,10,-30.0,Baisse
Laptop,HP,190518.0,2024-07-18,8,South,16GB,256GB,2024,7,18,1524144.0,7,14.29,Forte Hausse
Laptop,HP,96078.0,2024-07-19,4,Central,16GB,512GB,2024,7,19,384312.0,8,-50.0,Baisse
Mobile Phone,HP,161473.0,2024-07-20,4,West,16GB,512GB,2024,7,20,645892.0,4,0.0,Stable
Laptop,HP,168905.0,2024-07-21,10,Central,4GB,512GB,2024,7,21,1689050.0,4,150.0,Forte Hausse
Laptop,HP,77477.0,2024-07-21,10,South,32GB,128GB,2024,7,21,774770.0,10,0.0,Stable
Mobile Phone,HP,175510.0,2024-07-21,7,North,8GB,64GB,2024,7,21,1228570.0,10,-30.0,Baisse
Laptop,HP,24363.0,2024-07-23,9,North,12GB,512GB,2024,7,23,219267.0,7,28.57,Forte Hausse
Laptop,HP,163765.0,2024-07-23,4,East,32GB,256GB,2024,7,23,655060.0,9,-55.56,Baisse
Mobile Phone,HP,6389.0,2024-07-23,3,Central,16GB,64GB,2024,7,23,19167.0,4,-25.0,Baisse
Mobile Phone,HP,72368.0,2024-07-24,7,North,8GB,128GB,2024,7,24,506576.0,3,133.33,Forte Hausse
Mobile Phone,HP,93519.0,2024-07-24,6,North,12GB,512GB,2024,7,24,561114.0,7,-14.29,Baisse
Laptop,HP,143965.0,2024-07-25,9,West,4GB,512GB,2024,7,25,1295685.0,6,50.0,Forte Hausse
Laptop,HP,70581.0,2024-07-25,5,West,6GB,64GB,2024,7,25,352905.0,9,-44.44,Baisse
Mobile Phone,HP,76601.0,2024-07-27,7,North,4GB,128GB,2024,7,27,536207.0,5,40.0,Forte Hausse
Laptop,HP,87646.0,2024-07-27,6,West,8GB,1TB,2024,7,27,525876.0,7,-14.29,Baisse
Laptop,HP,34185.0,2024-07-28,4,West,6GB,128GB,2024,7,28,136740.0,6,-33.33,Baisse
Laptop,HP,74249.0,2024-07-28,7,North,6GB,64GB,2024,7,28,519743.0,4,75.0,Forte Hausse
Laptop,HP,155602.0,2024-07-28,2,Central,8GB,128GB,2024,7,28,311204.0,7,-71.43,Baisse
Laptop,HP,130496.0,2024-07-28,2,South,8GB,128GB,2024,7,28,260992.0,2,0.0,Stable
Laptop,HP,161517.0,2024-07-29,1,East,12GB,64GB,2024,7,29,161517.0,2,-50.0,Baisse
Mobile Phone,HP,171033.0,2024-07-30,1,East,16GB,1TB,2024,7,30,171033.0,1,0.0,Stable
Mobile Phone,HP,103529.0,2024-07-31,6,East,12GB,128GB,2024,7,31,621174.0,1,500.0,Forte Hausse
Laptop,HP,46004.0,2024-07-31,2,West,4GB,512GB,2024,7,31,92008.0,6,-66.67,Baisse
Laptop,HP,136730.0,2024-08-01,6,Central,6GB,512GB,2024,8,1,820380.0,2,200.0,Forte Hausse
Mobile Phone,HP,124869.0,2024-08-01,7,West,32GB,512GB,2024,8,1,874083.0,6,16.67,Forte Hausse
Mobile Phone,HP,134361.0,2024-08-01,6,Central,8GB,1TB,2024,8,1,806166.0,7,-14.29,Baisse
Laptop,HP,39163.0,2024-08-01,3,South,16GB,128GB,2024,8,1,117489.0,6,-50.0,Baisse
Laptop,HP,156548.0,2024-08-02,3,Central,8GB,64GB,2024,8,2,469644.0,3,0.0,Stable
Laptop,HP,134181.0,2024-08-02,5,West,4GB,256GB,2024,8,2,670905.0,3,66.67,Forte Hausse
Laptop,HP,71601.0,2024-08-02,1,West,8GB,128GB,2024,8,2,71601.0,5,-80.0,Baisse
Laptop,HP,23043.0,2024-08-03,8,North,16GB,64GB,2024,8,3,184344.0,1,700.0,Forte Hausse
Laptop,HP,127481.0,2024-08-03,2,South,32GB,128GB,2024,8,3,254962.0,8,-75.0,Baisse
Mobile Phone,HP,79501.0,2024-08-03,3,North,12GB,256GB,2024,8,3,238503.0,2,50.0,Forte Hausse
Mobile Phone,HP,122680.0,2024-08-03,1,East,4GB,256GB,2024,8,3,122680.0,3,-66.67,Baisse
Laptop,HP,101338.0,2024-08-04,1,South,32GB,256GB,2024,8,4,101338.0,1,0.0,Stable
Laptop,HP,199185.0,2024-08-04,10,West,6GB,512GB,2024,8,4,1991850.0,1,900.0,Forte Hausse
Laptop,HP,172496.0,2024-08-04,7,West,8GB,1TB,2024,8,4,1207472.0,10,-30.0,Baisse
Mobile Phone,HP,97028.0,2024-08-06,6,South,8GB,512GB,2024,8,6,582168.0,7,-14.29,Baisse
Mobile Phone,HP,88415.0,2024-08-06,7,Central,4GB,512GB,2024,8,6,618905.0,6,16.67,Forte Hausse
Laptop,HP,53880.0,2024-08-06,8,South,32GB,128GB,2024,8,6,431040.0,7,14.29,Forte Hausse
Mobile Phone,HP,74407.0,2024-08-07,9,West,32GB,1TB,2024,8,7,669663.0,8,12.5,Forte Hausse
Mobile Phone,HP,20710.0,2024-08-07,10,West,16GB,128GB,2024,8,7,207100.0,9,11.11,Forte Hausse
Laptop,HP,45971.0,2024-08-07,2,Central,4GB,1TB,2024,8,7,91942.0,10,-80.0,Baisse
Laptop,HP,43619.0,2024-08-07,8,East,12GB,1TB,2024,8,7,348952.0,2,300.0,Forte Hausse
Mobile Phone,HP,44630.0,2024-08-08,10,West,6GB,512GB,2024,8,8,446300.0,8,25.0,Forte Hausse
Laptop,HP,195427.0,2024-08-08,3,South,16GB,1TB,2024,8,8,586281.0,10,-70.0,Baisse
Mobile Phone,HP,198290.0,2024-08-09,9,West,16GB,128GB,2024,8,9,1784610.0,3,200.0,Forte Hausse
Mobile Phone,HP,67104.0,2024-08-09,8,South,4GB,256GB,2024,8,9,536832.0,9,-11.11,Baisse
Laptop,HP,57750.0,2024-08-10,10,East,12GB,512GB,2024,8,10,577500.0,8,25.0,Forte Hausse
Mobile Phone,HP,74195.0,2024-08-11,6,South,16GB,512GB,2024,8,11,445170.0,10,-40.0,Baisse
Mobile Phone,HP,50384.0,2024-08-12,8,East,16GB,256GB,2024,8,12,403072.0,6,33.33,Forte Hausse
Mobile Phone,HP,105225.0,2024-08-12,4,Central,32GB,64GB,2024,8,12,420900.0,8,-50.0,Baisse
Mobile Phone,HP,121020.0,2024-08-13,4,East,8GB,1TB,2024,8,13,484080.0,4,0.0,Stable
Mobile Phone,HP,148979.0,2024-08-13,5,Central,4GB,256GB,2024,8,13,744895.0,4,25.0,Forte Hausse
Mobile Phone,HP,56964.0,2024-08-14,6,South,8GB,1TB,2024,8,14,341784.0,5,20.0,Forte Hausse
Mobile Phone,HP,116239.0,2024-08-14,8,North,4GB,256GB,2024,8,14,929912.0,6,33.33,Forte Hausse
Mobile Phone,HP,46853.0,2024-08-15,9,South,16GB,128GB,2024,8,15,421677.0,8,12.5,Forte Hausse
Laptop,HP,5412.0,2024-08-15,8,North,16GB,128GB,2024,8,15,43296.0,9,-11.11,Baisse
Laptop,HP,163011.0,2024-08-16,6,West,8GB,1TB,2024,8,16,978066.0,8,-25.0,Baisse
Mobile Phone,HP,85688.0,2024-08-16,6,Central,32GB,256GB,2024,8,16,514128.0,6,0.0,Stable
Mobile Phone,HP,154450.0,2024-08-16,1,East,32GB,64GB,2024,8,16,154450.0,6,-83.33,Baisse
Mobile Phone,HP,152148.0,2024-08-17,4,North,12GB,1TB,2024,8,17,608592.0,1,300.0,Forte Hausse
Mobile Phone,HP,123943.0,2024-08-19,9,South,12GB,1TB,2024,8,19,1115487.0,4,125.0,Forte Hausse
Laptop,HP,60530.0,2024-08-20,10,South,32GB,64GB,2024,8,20,605300.0,9,11.11,Forte Hausse
Laptop,HP,94962.0,2024-08-21,2,South,12GB,128GB,2024,8,21,189924.0,10,-80.0,Baisse
Mobile Phone,HP,154556.0,2024-08-22,1,North,8GB,64GB,2024,8,22,154556.0,2,-50.0,Baisse
Mobile Phone,HP,148667.0,2024-08-22,9,South,8GB,128GB,2024,8,22,1338003.0,1,800.0,Forte Hausse
Mobile Phone,HP,69578.0,2024-08-23,9,Central,32GB,64GB,2024,8,23,626202.0,9,0.0,Stable
Mobile Phone,HP,168518.0,2024-08-24,4,East,16GB,512GB,2024,8,24,674072.0,9,-55.56,Baisse
Laptop,HP,69950.0,2024-08-26,5,East,8GB,1TB,2024,8,26,349750.0,4,25.0,Forte Hausse
Laptop,HP,151708.0,2024-08-27,9,South,8GB,128GB,2024,8,27,1365372.0,5,80.0,Forte Hausse
Mobile Phone,HP,155870.0,2024-08-27,8,Central,8GB,512GB,2024,8,27,1246960.0,9,-11.11,Baisse
Mobile Phone,HP,184321.0,2024-08-27,4,North,6GB,128GB,2024,8,27,737284.0,8,-50.0,Baisse
Laptop,HP,122290.0,2024-08-28,6,Central,32GB,64GB,2024,8,28,733740.0,4,50.0,Forte Hausse
Laptop,HP,9621.0,2024-08-31,4,West,6GB,256GB,2024,8,31,38484.0,6,-33.33,Baisse
Laptop,HP,100740.0,2024-08-31,8,Central,32GB,512GB,2024,8,31,805920.0,4,100.0,Forte Hausse
Laptop,HP,52154.0,2024-09-01,10,South,4GB,512GB,2024,9,1,521540.0,8,25.0,Forte Hausse
Mobile Phone,HP,176604.0,2024-09-01,9,East,6GB,1TB,2024,9,1,1589436.0,10,-10.0,Baisse
Laptop,HP,111604.0,2024-09-03,10,East,32GB,512GB,2024,9,3,1116040.0,9,11.11,Forte Hausse
Laptop,HP,22226.0,2024-09-05,2,West,8GB,256GB,2024,9,5,44452.0,10,-80.0,Baisse
Mobile Phone,HP,101501.0,2024-09-06,8,South,32GB,1TB,2024,9,6,812008.0,2,300.0,Forte Hausse
Mobile Phone,HP,40773.0,2024-09-06,6,Central,8GB,256GB,2024,9,6,244638.0,8,-25.0,Baisse
Laptop,HP,107567.0,2024-09-06,4,Central,8GB,128GB,2024,9,6,430268.0,6,-33.33,Baisse
Mobile Phone,HP,72450.0,2024-09-06,4,East,16GB,256GB,2024,9,6,289800.0,4,0.0,Stable
Laptop,HP,173260.0,2024-09-06,1,West,6GB,1TB,2024,9,6,173260.0,4,-75.0,Baisse
Mobile Phone,HP,64394.0,2024-09-07,2,Central,4GB,512GB,2024,9,7,128788.0,1,100.0,Forte Hausse
Mobile Phone,HP,176788.0,2024-09-07,4,South,16GB,64GB,2024,9,7,707152.0,2,100.0,Forte Hausse
Mobile Phone,HP,192277.0,2024-09-07,3,South,12GB,128GB,2024,9,7,576831.0,4,-25.0,Baisse
Laptop,HP,69983.0,2024-09-08,1,West,4GB,256GB,2024,9,8,69983.0,3,-66.67,Baisse
Mobile Phone,HP,29329.0,2024-09-08,1,Central,12GB,128GB,2024,9,8,29329.0,1,0.0,Stable
Mobile Phone,HP,104763.0,2024-09-08,7,South,4GB,1TB,2024,9,8,733341.0,1,600.0,Forte Hausse
Mobile Phone,HP,33573.0,2024-09-08,6,West,6GB,512GB,2024,9,8,201438.0,7,-14.29,Baisse
Mobile Phone,HP,72311.0,2024-09-08,5,West,8GB,1TB,2024,9,8,361555.0,6,-16.67,Baisse
Mobile Phone,HP,8357.0,2024-09-09,4,Central,16GB,256GB,2024,9,9,33428.0,5,-20.0,Baisse
Laptop,HP,197911.0,2024-09-10,5,Central,12GB,256GB,2024,9,10,989555.0,4,25.0,Forte Hausse
Mobile Phone,HP,17614.0,2024-09-10,9,South,32GB,64GB,2024,9,10,158526.0,5,80.0,Forte Hausse
Mobile Phone,HP,83653.0,2024-09-11,1,Central,12GB,64GB,2024,9,11,83653.0,9,-88.89,Baisse
Laptop,HP,91938.0,2024-09-12,3,South,12GB,1TB,2024,9,12,275814.0,1,200.0,Forte Hausse
Mobile Phone,HP,112243.0,2024-09-13,10,North,6GB,1TB,2024,9,13,1122430.0,3,233.33,Forte Hausse
Laptop,HP,37034.0,2024-09-14,9,East,32GB,128GB,2024,9,14,333306.0,10,-10.0,Baisse
Mobile Phone,HP,76099.0,2024-09-14,3,South,12GB,512GB,2024,9,14,228297.0,9,-66.67,Baisse
Mobile Phone,HP,39227.0,2024-09-15,3,South,4GB,64GB,2024,9,15,117681.0,3,0.0,Stable
Laptop,HP,128417.0,2024-09-15,8,North,32GB,256GB,2024,9,15,1027336.0,3,166.67,Forte Hausse
Laptop,HP,153131.0,2024-09-16,6,South,12GB,512GB,2024,9,16,918786.0,8,-25.0,Baisse
Laptop,HP,133095.0,2024-09-17,9,North,8GB,128GB,2024,9,17,1197855.0,6,50.0,Forte Hausse
Mobile Phone,HP,33821.0,2024-09-21,9,South,4GB,512GB,2024,9,21,304389.0,9,0.0,Stable
Mobile Phone,HP,8215.0,2024-09-21,10,South,4GB,256GB,2024,9,21,82150.0,9,11.11,Forte Hausse
Laptop,HP,62485.0,2024-09-21,4,South,6GB,1TB,2024,9,21,249940.0,10,-60.0,Baisse
Laptop,HP,97301.0,2024-09-21,7,East,12GB,1TB,2024,9,21,681107.0,4,75.0,Forte Hausse
Mobile Phone,HP,52407.0,2024-09-22,7,South,6GB,64GB,2024,9,22,366849.0,7,0.0,Stable
Laptop,HP,19872.0,2024-09-22,5,East,8GB,512GB,2024,9,22,99360.0,7,-28.57,Baisse
Laptop,HP,132597.0,2024-09-22,9,North,4GB,1TB,2024,9,22,1193373.0,5,80.0,Forte Hausse
Laptop,HP,84592.0,2024-09-23,7,Central,8GB,64GB,2024,9,23,592144.0,9,-22.22,Baisse
Laptop,HP,42999.0,2024-09-24,1,East,8GB,256GB,2024,9,24,42999.0,7,-85.71,Baisse
Laptop,HP,167075.0,2024-09-25,5,Central,12GB,256GB,2024,9,25,835375.0,1,400.0,Forte Hausse
Laptop,HP,168876.0,2024-09-26,3,South,16GB,128GB,2024,9,26,506628.0,5,-40.0,Baisse
Laptop,HP,68769.0,2024-09-27,10,West,6GB,64GB,2024,9,27,687690.0,3,233.33,Forte Hausse
Mobile Phone,HP,39841.0,2024-09-28,7,Central,12GB,256GB,2024,9,28,278887.0,10,-30.0,Baisse
